0.25083612,0.254180602,0.18729097,0.307692308
0.304347826,0.25,0.239130435,0.206521739
0.040229885,0.545977011,0.183908046,0.229885057
0.329218107,0.102880658,0.197530864,0.37037037
0.285714286,0.380952381,0.173160173,0.16017316
0.006944444,0.472222222,0.034722222,0.486111111
0.26754386,0.324561404,0.078947368,0.328947368
0.240384615,0.314102564,0.304487179,0.141025641
0.423076923,0.186813187,0.351648352,0.038461538
0.19047619,0.595238095,0.134920635,0.079365079
0.229591837,0.43877551,0.326530612,0.005102041
0.318681319,0.336996337,0.10989011,0.234432234
0.31884058,0.282608696,0.347826087,0.050724638
0.153225806,0.387096774,0.262096774,0.197580645
0.475,0.32,0.18,0.025
0.162011173,0.296089385,0.301675978,0.240223464
0.423469388,0.408163265,0.030612245,0.137755102
0.326460481,0.24742268,0.199312715,0.226804124
0.136363636,0.512987013,0.24025974,0.11038961
0.329710145,0.293478261,0.242753623,0.134057971
0.051813472,0.404145078,0.077720207,0.466321244
0.348571429,0.102857143,0.28,0.268571429
0.387850467,0.079439252,0.462616822,0.070093458
0.284153005,0.262295082,0.114754098,0.338797814
0.213592233,0.077669903,0.427184466,0.281553398
0.170940171,0.341880342,0.098290598,0.388888889
0.277153558,0.153558052,0.367041199,0.202247191
0.567901235,0.135802469,0.160493827,0.135802469
0.269565217,0.434782609,0.060869565,0.234782609
0.323420074,0.286245353,0.17472119,0.215613383
0.359550562,0.119850187,0.269662921,0.25093633
0.273972603,0.369863014,0.232876712,0.123287671
0.144278607,0.31840796,0.218905473,0.31840796
0.123076923,0.476923077,0.076923077,0.323076923
0.229885057,0.235632184,0.293103448,0.24137931
0.272373541,0.346303502,0.050583658,0.3307393
0.030837004,0.101321586,0.436123348,0.431718062
0.285714286,0.330049261,0.201970443,0.18226601
0.154929577,0.147887324,0.338028169,0.35915493
0.078947368,0.405263158,0.326315789,0.189473684
0.296442688,0.229249012,0.359683794,0.114624506
0.240223464,0.055865922,0.547486034,0.156424581
0.093333333,0.353333333,0.113333333,0.44
0.317307692,0.266025641,0.108974359,0.307692308
0.389105058,0.26459144,0.287937743,0.058365759
0.26,0.335,0.285,0.12
0.132352941,0.323529412,0.154411765,0.389705882
0.322175732,0.313807531,0.108786611,0.255230126
0.206896552,0.35862069,0.337931034,0.096551724
0.101449275,0.34057971,0.199275362,0.358695652
0.255434783,0.277173913,0.043478261,0.423913043
0.208955224,0.242537313,0.343283582,0.205223881
0.028089888,0.488764045,0.45505618,0.028089888
0.302752294,0.137614679,0.495412844,0.064220183
0.443925234,0.154205607,0.196261682,0.205607477
0.081967213,0.278688525,0.278688525,0.360655738
0.36036036,0.207207207,0.400900901,0.031531532
0.441489362,0.095744681,0.313829787,0.14893617
0.22147651,0.080536913,0.604026846,0.093959732
0.201923077,0.105769231,0.225961538,0.466346154
0.538461538,0.256410256,0.094017094,0.111111111
0.357976654,0.105058366,0.389105058,0.147859922
0.341085271,0.279069767,0.333333333,0.046511628
0.074074074,0.322751323,0.296296296,0.306878307
0.392857143,0.146825397,0.341269841,0.119047619
0.406926407,0.069264069,0.415584416,0.108225108
0.254310345,0.362068966,0.314655172,0.068965517
0.254355401,0.278745645,0.181184669,0.285714286
0.418604651,0.36744186,0.195348837,0.018604651
0.107142857,0.335714286,0.332142857,0.225
0.018867925,0.48427673,0.408805031,0.088050314
0.018404908,0.012269939,0.595092025,0.374233129
0.405405405,0.210810811,0.356756757,0.027027027
0.18134715,0.378238342,0.357512953,0.082901554
0.386243386,0.068783069,0.026455026,0.518518519
0.286307054,0.377593361,0.12033195,0.215767635
0.011049724,0.303867403,0.226519337,0.458563536
0.216216216,0.222972973,0.527027027,0.033783784
0.022522523,0.423423423,0.400900901,0.153153153
0.511111111,0.355555556,0.088888889,0.044444444
0.014492754,0.202898551,0.381642512,0.400966184
0.308056872,0.199052133,0.421800948,0.071090047
