0.012552301,0.389121339,0.205020921,0.393305439
0.23566879,0.535031847,0.165605096,0.063694268
0.039840637,0.338645418,0.354581673,0.266932271
0.161849711,0.473988439,0.075144509,0.289017341
0.338235294,0.220588235,0.272058824,0.169117647
0.162162162,0.355212355,0.243243243,0.239382239
0.2,0.222857143,0.32,0.257142857
0.260135135,0.25,0.222972973,0.266891892
0.385321101,0.137614679,0.082568807,0.394495413
0.301038062,0.342560554,0.134948097,0.221453287
0.321285141,0.072289157,0.325301205,0.281124498
0.128,0.064,0.144,0.664
0.27972028,0.27972028,0.41958042,0.020979021
0.159663866,0.415966387,0.243697479,0.180672269
0.407894737,0.414473684,0.065789474,0.111842105
0.219858156,0.315602837,0.24822695,0.216312057
0.37,0.195,0.245,0.19
0.31092437,0.046218487,0.231092437,0.411764706
0.024752475,0.465346535,0.133663366,0.376237624
0.357142857,0.333333333,0.297619048,0.011904762
0.427947598,0.152838428,0.100436681,0.318777293
0.074285714,0.44,0.142857143,0.342857143
0.65,0.05,0.241666667,0.058333333
0.33460076,0.144486692,0.273764259,0.247148289
0.109004739,0.473933649,0.3507109,0.066350711
0.152466368,0.439461883,0.013452915,0.394618834
0.067510549,0.316455696,0.194092827,0.421940928
0.316582915,0.201005025,0.417085427,0.065326633
0.190839695,0.335877863,0.335877863,0.13740458
0.21875,0.1375,0.4,0.24375
0.446666667,0.253333333,0.026666667,0.273333333
0.147321429,0.004464286,0.4375,0.410714286
0.288461538,0.253846154,0.084615385,0.373076923
0.240909091,0.204545455,0.381818182,0.172727273
0.095419847,0.297709924,0.244274809,0.36259542
0.257425743,0.435643564,0.217821782,0.089108911
0.287937743,0.159533074,0.284046693,0.26848249
0.246753247,0.311688312,0.173160173,0.268398268
0.354679803,0.133004926,0.246305419,0.266009852
0.130232558,0.465116279,0.372093023,0.03255814
0.041958042,0.125874126,0.468531469,0.363636364
0.463414634,0.23902439,0.214634146,0.082926829
0.462068966,0.206896552,0.248275862,0.082758621
0.267399267,0.340659341,0.223443223,0.168498168
0.097435897,0.358974359,0.328205128,0.215384615
0.477011494,0.045977011,0.471264368,0.005747126
0.419753086,0.37037037,0.172839506,0.037037037
0.010526316,0.394736842,0.373684211,0.221052632
0.223404255,0.218085106,0.510638298,0.04787234
0.270114943,0.201149425,0.189655172,0.33908046
0.034146341,0.390243902,0.292682927,0.282926829
0.130952381,0.357142857,0.30952381,0.202380952
0.385026738,0.144385027,0.010695187,0.459893048
0.030075188,0.157894737,0.533834586,0.278195489
0.344202899,0.322463768,0.166666667,0.166666667
0.043209877,0.185185185,0.567901235,0.203703704
0.327014218,0.36492891,0.042654028,0.265402844
0.051282051,0.333333333,0.474358974,0.141025641
0.020408163,0.346938776,0.379591837,0.253061224
0.443548387,0.008064516,0.177419355,0.370967742
0.346846847,0.022522523,0.243243243,0.387387387
0.243137255,0.392156863,0.11372549,0.250980392
0.224576271,0.279661017,0.389830508,0.105932203
0.350877193,0.245614035,0.368421053,0.035087719
0.082568807,0.339449541,0.366972477,0.211009174
0.451162791,0.31627907,0.190697674,0.041860465
0.25,0.290178571,0.209821429,0.25
0.227665706,0.253602305,0.270893372,0.247838617
0.253521127,0.091549296,0.478873239,0.176056338
0.358333333,0.229166667,0.3875,0.025
0.325471698,0.386792453,0.245283019,0.04245283
0.284697509,0.199288256,0.24911032,0.266903915
0.148148148,0.340740741,0.348148148,0.162962963
0.32967033,0.368131868,0.032967033,0.269230769
0.099236641,0.324427481,0.366412214,0.209923664
0.200934579,0.070093458,0.355140187,0.373831776
0.29,0.375,0.13,0.205
0.461139896,0.414507772,0.077720207,0.046632124
0.380530973,0.530973451,0.026548673,0.061946903
0.181818182,0.577922078,0.025974026,0.214285714
0.193103448,0.331034483,0.193103448,0.282758621
0.341549296,0.257042254,0.077464789,0.323943662
0.44549763,0.180094787,0.118483412,0.255924171
0.390625,0.26171875,0.32421875,0.0234375
0.330612245,0.289795918,0.326530612,0.053061224
0.244514107,0.297805643,0.285266458,0.172413793
0.137168142,0.42920354,0.287610619,0.146017699
0.005347594,0.417112299,0.101604278,0.475935829
0.034334764,0.424892704,0.313304721,0.227467811
0.328828829,0.288288288,0.054054054,0.328828829
0.413953488,0.353488372,0.16744186,0.065116279
0.265682657,0.339483395,0.05904059,0.335793358
0.274261603,0.405063291,0.17721519,0.143459916
0.416184971,0.150289017,0.346820809,0.086705202
0.266871166,0.211656442,0.242331288,0.279141104
0.185022026,0.083700441,0.295154185,0.436123348
0.066420664,0.343173432,0.350553506,0.239852399
0.041474654,0.202764977,0.405529954,0.350230415
0.142857143,0.472049689,0.322981366,0.062111801
0.333333333,0.218106996,0.296296296,0.152263374
0.161616162,0.454545455,0.338383838,0.045454545
0.15,0.332142857,0.182142857,0.335714286
0.507853403,0.109947644,0.041884817,0.340314136
0.070512821,0.493589744,0.070512821,0.365384615
0.362318841,0.236714976,0.077294686,0.323671498
0.083969466,0.625954198,0.076335878,0.213740458
0.565517241,0.324137931,0.082758621,0.027586207
